X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	Family
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0.080763018229367	0.0391900718484651	0.0946073793755913	0	0	0	0	0	0	0	0.040766408479413	0.0233754090696587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1344777122968	0	0	0	0	0	0	0	0	0	0	0.0209424083769633	0	0	0	0	0	0.0286626811890918	0	0	0	0	0.0863520573377661	0	0	0	0	0	0	0	0	0	0	0.017191730777496	0	0	0	0	0	0	0	0	0.250592617676939	0.027643400138217	f:Chrysosaccaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326242985775806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0380035469977198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Chrysosphaerellaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0.016620959029336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363127042589615	0	0	0	0	0	0	0	0.0178754971622648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Cocconeidaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.0130890052356021	NA	0	0	0	0.0254406687261494	0	0	0	0	0	0	0	0	0.045707637330674	0	0	0.0446051646408488	0	0	0.018700327255727	0.0489850901631816	0.0235072872590503	0.0964182409027604	0.137587976927555	0	0	0.0236990892778549	0	0	0.00850238917135715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299619055771947	0	0	0.0221467591909051	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215880143344415	0	0	0	0	0	0	0	0	0	0	0.025787596166244	0	0	0	0	0	0.186937726369903	0	0	0	0	f:Colepidae
0.107602087480497	0.252999578334036	0	1.05632755080787	2.16159496327387	0.134257021642232	0.190647672509665	0.383575116793705	1.88626830013612	0.285466054362666	0.0737205602762581	0	0.321846734365463	0.668490873194555	0.115583075335397	0	0	0	0	0	0.536062378167641	0.232627695988834	0	0.276852987559138	3.02893987104513	1.35540059928869	0	0	0	0.550942190993293	0.321891389405333	0	0	1.64838569746545	0.420147540182715	3.02141207316312	5.14413867214876	4.3803628100145	4.19370569038599	8.84856630824373	4.35517753753138	1.761621587058	5.41111111111111	2.49378695689434	NA	0.150523560209424	NA	0.0529969791721872	0.260377547443793	0	0.283481737234236	0.29107129356619	0.66083640189374	0.18081925029557	0.48073225136528	2.2273024167211	1.05119310417324	0.21140805743917	0.395174708818636	0.494473531122746	0.224849029937042	0.233751947932899	0.291526611759833	0.171302716371645	0.17247326664367	0.0981767180925666	0.811315555827695	1.14758302346455	1.87479912866479	0.508017145578663	0.815607464439515	1.06578142744824	0.575549311033619	0.381679389312977	0.18921873685981	0.425119458567858	0.649234351213397	0.734750841474427	0.445497095810072	0.181563521294807	0.0513584304863643	0.0688616311598881	0.0633435657554938	0.019818462880019	0.0551525179245683	0	0.0963932846011728	0.0938463601018903	0.292511700468019	0.166159826942973	0.0440035202816225	0	0.155551234687925	0.401300768006642	0.0797675346134123	0.290599445833615	0.462761539374283	0.408871961465218	0.698757763975155	1.8032194819936	1.0916680044951	2.38411162949964	2.9230417903631	2.14381420276909	4.96825631182637	1.87278975942621	1.26674564840973	0.214659685863874	0.311162971606379	0	0	1.91941975144841	0.868367219137477	0.20882810580624	0	0	0	0.287162162162162	0.0820344544708778	0	0.169020035916758	1.35779519922412	0.0411480300380619	0	0.127727514635444	0.144408865448609	0	0.0157597316342842	0	0.25787596166244	0	0	0.078031212484994	0.0487107878158083	0	0	0	0	0.298002031832035	0.0241879751209399	f:Colpodellida_CHR1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281147080086754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0471204188481675	0.0745494619473616	0	0	0	0	0.589632298747031	0	0.220566119707249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138217000691085	f:Colpodida
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0447747828423032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Conchophthiridae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0.0262798276043309	0	0	0	0.0513940639856097	0	0.0254886655090564	0	0.0470381636300919	0	0.0949086121911643	0.0790699662349874	0.121415562618291	0.0317510715986665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Condylostomatidae
0.0860816699843977	0.0268332886111857	0.827083119284907	0.874817746302853	0.575026232948583	0.676655389076849	0.0185351903828841	0.536021637570691	0	0.219271027264077	0.069840530788034	0.439463854098	0	0.995808943230231	0.239422084623323	0.365680437607664	0	2.87423502716083	3.73268014477388	4.49826989619377	1.24431448992853	0.717822604765544	0.363285883748517	0.0841072367268267	1.42450142450142	0	0.407569141193595	0	0	0.604173320557862	0.299691983239448	0	0	0	0.122135912843813	0.312129346401149	0.0747558753445779	0	0.123785588356653	0	0	0	0	0	NA	0	NA	0	0.20029042111061	0.0835532102022867	0.232600399781937	0.128524986769487	0	0.159955490646081	0.192292900546112	0.30698889614631	0.105119310417324	0.0478659752692461	0.109193011647255	0	0	0	0.0223025823204244	0.10196590260217	0.0564457963561103	0.121552127162225	0.0214309769463919	0.0983032012651195	0.103560332821483	0	0.0521988777241289	0	0	0.0349249114404031	0.218652762593558	0.0323090788511572	0	0.0287332731302849	0	0.0466877626186647	0.326126033588414	0.344308155799441	0.209521025191249	0.535098497760514	0.118790038606763	0.152014187990879	0.253032372078079	0.156410600169817	0	0	0	0	0.256659537235077	0.166055490209645	0.0284884052190758	0	0.292686785587153	0	0	0	0	0	0	0	0	0	0	0.18848167539267	0.194476857253987	1.75862741275102	0.47063934544928	1.92826500375923	1.38187283430051	1.4003767095242	1.37972860283527	0.852187280687097	0.251889168765743	0.0579150579150579	0.043176028668883	0.180456555084363	0.848621430332054	0.925402085185485	0	0.0298808501101856	0.553485896753592	0.0251145852954103	0.505082795217697	1.13019789720152	0.729355195980443	0	1.9133201479061	3.37052533705253	1.78871548619448	0.626745469896733	1.3339403596631	0.33298282509639	3.0846735128851	0	0	0.055286800276434	f:Crustomastigaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0.0131509731720147	0	0	0.0261267145656434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118656804967765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Cyphoderiidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.0850785340314136	NA	0	0	0.0483729111697449	0	0	0	0	0	0.0163291966035271	0.0157678965625985	0	0	0	0	0	0	0.0122359083122604	0	0	0	0	0	0	0	0.00873591333973967	0	0	0.0210243040955344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037351062637732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Cyrtolophosidida
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108609079719065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Didiniidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0.0208637596494888	0.0269210060764557	0.0163291966035271	0	0.00797766254487435	0	0.008310479514668	0	0	0.0159304159431603	0	0	0	0.0367388176223862	0	0.0178552297968075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134066228716986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Dileptidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0.0100145210555305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061231362703977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Diplopsalidaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641107834337736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400032002560205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Dysteriidae
0	0	0	0	0	0	0	0.221293336611753	0	0	0	0	0	0	0.0123839009287926	0	0	0	0	0.374855824682814	0	0	0	0	0	0	0	0	0.25708135230986	0	0	0	0	0	0.029312619082515	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0.0150217815832958	0	0	0	0	0	0	0.0816459830176355	0.0630715862503942	0.0239329876346231	0	0.02077619878667	0	0	0	0	0	0	0	0	0	0.0687939884637773	0	0	0	0	0	0	0	0.00820950660865282	0.0225568149777251	0	0	0	0	0.0673827737920647	0	0.0211130816653999	0.0522130291589686	0	0.0682527301092044	0.02194563752077	0	0.0170248989146627	0.12444098775034	0.214488341520792	0.102558258788673	0	0	0	0.0824922360248447	0	0	0	0	0	0	0	0.00911327804611319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04215093754843	0.108043217286915	0	0	0	0	0.233715645964077	0	0	f:Echinamoebidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037843747371962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Euglyphidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345892066798081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0.0473036896877956	0	0	0	0	0	0	0	0	0	0	0	0.289254722708281	0	0	0.0582394222649311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240983211502932	0	0	0	0	0	0	0	0	0.0337906332364669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210084033613445	0	0	0	0	0	0	0	f:Flamella-lineage
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0214309769463919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Foettingeriidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0.00986322987901105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0564942735350008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0388953714507974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Fragilariaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296896086369771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00796520797158014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Glissomonadida_Clade-Y
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0865012519918051	0	0	0	0	0	f:Gomphonemataceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195007800312012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Hartmannellidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146563095412575	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0.0192292900546112	0.209013716525147	0.189214758751183	0.0438771439968089	0	0.016620959029336	0	0.0229168576404803	0	0	0	0	0	0.036329443945805	0	0.0158755357993332	0.123972334594806	0	0	0	0	0	0.0358198262738426	0	0	0	0	0	0	0	0	0	0	0	0.0195007800312012	0	0	0	0.0427765895391795	0.339029959178025	0	0	0	0	0	0	0	0	0	0.00992506575356062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Hartmannulidae
0	0.122666462222563	0	0	0	0	0	0	0	0	0	0	0.0943343876588425	0	0	0	0	0	0	0	0	0	0	0.129665323287191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0.0105993958344374	0.0150217815832958	0	0.0254406687261494	0.0302411733575263	0	0.0312956394742333	0	0.0130633572828217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00648256190846623	0.167674010528368	0	0	0	0	0	0	0	0.0916988416988417	0	0.0270684832626545	0.0387337582309236	0	0	0.0224106375826392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Histiobalantiidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272222222222222	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0420486081910689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Holophryidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0905175104563331	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0.0683275517712604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153043005084429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100322914380663	0.0200016001280102	0	0	0.0276759150349408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02148966347187	0	0.228575856190919	0	0	0	0	0	0	0	0	f:Holostichidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0.0328774329300368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0656530753282654	f:Hydrurales_Clade-II
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0255770829336914	0	0	NA	0	NA	0	0.0450653447498873	0	0	0	0	0	0	0.00979751796211626	0	0	0	0	0	0.0229168576404803	0.00477912478294808	0	0	0	0.140832134219147	0.179510193614566	0.403528193407849	0.0582102979308885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435074951548471	0	0	0	0	0	0	0	0	0.0448274144543507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02148966347187	0	0	0	0	0	0	0	0	0	0	f:Ichthyophonidae_Freshwater
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138924432420575	0	0	0.322355521584527	0	0	0	0	0	0	0	0.212924518258277	0	0	0	0	0	0.25282477058493	0	0	0	0.10205097570689	0	0.00959140610013428	0.45	0	NA	0	NA	0	0	0	0	0	0	0	0.0230751480655334	0	0.11037527593819	0	0	0	0	0	0	0	0	0	0	0.00854810445783647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126678489992399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221467591909051	0.0199232953130448	0.0182265560922264	0.0575916230366492	0	0.331448625463053	0.0687857504887409	0.141524036973155	0.471757191166034	0.13921873720416	1.02721552573725	0.0167095545232764	0.339210747271201	0.0482625482625483	0	0.112785346927727	0	0.0525337428271236	0	0	0	0	0.134262515184451	0	0	0	0.262275346117465	0	0.39015606242497	0.0259790868350977	0.0956066469383109	0	0.337143964347995	0	0.19302404334575	0	f:Lepidochromonadaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0813965570988189	0.0577915376676987	0.485055456496117	0	0	0	0	0.032488628979857	0	0	0	0	0	0	0	0	0.130416267433195	0	0	0	0	0	0	0	0	0.0825237255711017	0.0796495420151334	0	1.09661743078202	0.838888888888889	0.342788585140115	NA	4.33900523560209	NA	0.461073718798028	0.345500976415803	1.49516270888303	0.101762674904597	0.0642624933847433	0	0.0208637596494888	0	0	0.0210238620834647	0	0	0	0	0	0.976534497315725	0	0.254006083602496	0.243104254324451	0.128585861678352	0.200880454759157	0.132128700496375	0.22754934645711	0.179433642176693	0	0	0	0	0.0289081231826143	0.0492522611265335	0.0164190132173056	0.140980093610782	0.166000933755252	0.0847414103025012	0.030126963632451	0.0682161477366857	0.019818462880019	0.0424250137881295	0	0.0963932846011728	0.134066228716986	0.0243759750390016	0.0282158196695614	0.0640051204096328	0.0595871462013194	0.462764923196578	0.422057704282848	0.0626744914819668	0.0878556464148138	0.0593284024838825	0	0.0388198757763975	0.0593334021256836	0.0374591962326751	0	0.251198903859329	0.565728747952955	2.07441311088144	1.85784728794143	1.00246058507245	0	0.184753014391287	0.128680054591538	0	0.110565653885277	0	0.118745393497666	0	0.046786752665174	0	0	0	0	0.0774675164618472	0	2.90607962143812	0.392186157696186	0.198687244988469	1.48803917875306	0.0767214372482578	0.265664047549362	0	0	0	0	0	0	0	0	0	0	0.145614629190654	0.0725639253628196	f:Leptophryidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0.200893630286447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156793878766973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Limnofilidae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0960698689956332	0	0	0	0	0	0	0	0	0	0	0	0.0525150980907011	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0.0263019463440295	0	0	0.00979751796211626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510143350281429	0	0.0246285198259585	0.0451136299554503	0.155625875395549	0	0.021519259737465	0	0	0	0	0	0	0	0.0344860018183528	0	0.0340497978293254	0	0	0	0	0.047462721987106	0	0	0	0	0	0	0.0744379931517046	0.0885870367636203	0.0747123574239179	0.123029253622528	0	0	0	0	0	0	0.0163786749651953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Mariager-Fjord-lineage
