X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	Species
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128985656794964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Chlorosarcinopsis_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0.0139091730996592	0	0	0	0	0	0	0	0	0	0	0.103483959986202	0.0607760635811127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169700055152518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0253421186011151	0.053071513864933	0.187867907986474	0.114650724756367	0.265332423622167	0.0434448417605187	0.130982367758186	0	0	0	0	0	0	0.0522914876928249	0.0993436224942345	0	0.313279202097053	0.10806673120652	0	0	0	0	0	0.0974215756316165	0.254951058502163	0	0	0	0	0	s:Choricystis_sp.
0	0.0689998850001917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340369937426941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0.0615655233069481	0	0	0.0230142030510258	0	0	0	0	0	0	0	0	0	0.0414190814522167	0	0	0	0	0	0	0	0	0	0.209906219318143	0.0673551863493489	0	0.3809070348768	0.474612698128414	0.307856497824481	0.468053910787797	0.326814338330653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435074951548471	0	0.077639751552795	0	0	0	0	0	0.0812047836999852	0.0448274144543507	0	0	0	0	0	0	0	0.147408074686758	0	0	0	0.135135135135135	0	0	0	0	0	0	0.0886996629412808	0	0	0	0	0.0429793269437401	0	0	0	0	0	0	0	0	0	0.0621976503109883	s:Chromulinospumella_sphaerica
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180494905385735	0	0	0	0.172045397785609	0	0	0	0	0	0.140167266271083	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Chrysamoeba_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169279209127535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Chrysochromulina_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233754090696587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Chrysosaccus_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326242985775806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Chrysosphaerella_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179754506702275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Cladophora_glomerata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178754971622648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Cocconeis_placentula
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105134045908533	0	0	0	0	0	0	0	0	0	0	0.0244271825687625	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188105464463743	0	0	0.0116663426015944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Codosiga_botrytis
0	0	0	0.0476091290504954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0690488520628345	0.389451951951952	0	0	0	0.850348082044573	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0270817071033725	0	0.0250870206027157	0	0.0918470440559655	0.0256443133735094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0553518300698817	0.592558828556777	0.243292559302561	0	0.0280049288674807	0	0.0490145495820865	0.0749183924653502	0.0642040833797029	0	0.0942881246588259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988524519706021	0	0	0	0	0	0	0	0	0	0.176226675881133	s:Colemanosphaera_charkowiensis
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.0130890052356021	NA	0	0	0	0.0254406687261494	0	0	0	0	0	0	0	0	0.045707637330674	0	0	0.0446051646408488	0	0	0.018700327255727	0.0489850901631816	0.0235072872590503	0.0964182409027604	0.137587976927555	0	0	0.0236990892778549	0	0	0.00850238917135715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299619055771947	0	0	0.0221467591909051	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215880143344415	0	0	0	0	0	0	0	0	0	0	0.025787596166244	0	0	0	0	0	0.186937726369903	0	0	0	0	s:Coleps_1_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0887726019716862	0	0.296335196368956	0	0.425270277194241	0.105505467101477	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485248447204969	0.250232174182231	0.160539412425751	0.132688438984719	0.223795387074675	0.104213190412386	0	0.0647507097673955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Conticribra_weissflogii
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195007800312012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Copromyxa_microcystidis
0.0860816699843977	0.0268332886111857	0.827083119284907	0.874817746302853	0.575026232948583	0.676655389076849	0.0185351903828841	0.536021637570691	0	0.219271027264077	0.069840530788034	0.439463854098	0	0.995808943230231	0.239422084623323	0.365680437607664	0	2.87423502716083	3.73268014477388	4.49826989619377	1.24431448992853	0.717822604765544	0.363285883748517	0.0841072367268267	1.42450142450142	0	0.407569141193595	0	0	0.604173320557862	0.299691983239448	0	0	0	0.122135912843813	0.312129346401149	0.0747558753445779	0	0.123785588356653	0	0	0	0	0	NA	0	NA	0	0.20029042111061	0.0835532102022867	0.232600399781937	0.128524986769487	0	0.159955490646081	0.192292900546112	0.30698889614631	0.105119310417324	0.0478659752692461	0.109193011647255	0	0	0	0.0223025823204244	0.10196590260217	0.0564457963561103	0.121552127162225	0.0214309769463919	0.0983032012651195	0.103560332821483	0	0.0521988777241289	0	0	0.0349249114404031	0.218652762593558	0.0323090788511572	0	0.0287332731302849	0	0.0466877626186647	0.326126033588414	0.344308155799441	0.209521025191249	0.535098497760514	0.118790038606763	0.152014187990879	0.253032372078079	0.156410600169817	0	0	0	0	0.256659537235077	0.166055490209645	0.0284884052190758	0	0.292686785587153	0	0	0	0	0	0	0	0	0	0	0.18848167539267	0.194476857253987	1.75862741275102	0.47063934544928	1.92826500375923	1.38187283430051	1.4003767095242	1.37972860283527	0.788690973498646	0.251889168765743	0.0579150579150579	0.043176028668883	0.180456555084363	0.848621430332054	0.925402085185485	0	0.0298808501101856	0.553485896753592	0.0251145852954103	0.505082795217697	1.13019789720152	0.729355195980443	0	1.9133201479061	3.37052533705253	1.78871548619448	0.626745469896733	1.3339403596631	0.33298282509639	3.0846735128851	0	0	0.055286800276434	s:Crustomastigaceae-AB_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0.0158990937516562	0	0	0	0	0	0	0	0	0	0	0	0.02077619878667	0	0	0	0.0122359083122604	0.00940763272601838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928975593277595	0	0.0178754971622648	0	0	0	0	0	0	0	0	0.126567258632283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207325501036628	s:Cryptomonas_obovoidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0846474590086842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Cryptomonas_paramecium
4.39554527357831	4.91049181584697	0	0.202338798464606	3.5299055613851	0.0161108425970678	2.21363130858444	0.540939267273174	0	1.14186421745066	0.112520855158499	0.589614004248151	17.0911714111315	0.677150081396557	0.0412796697626419	3.77769047115356	1.80399562667727	0	0.679998537637553	0.10957324106113	0	0	0.10008896797153	12.255125284738	0	0.271640202750007	0	0	0	0	0.0110997030829425	0	1.02759009009009	2.34554130259652	17.6022277590503	0.243460890192896	3.68172686072046	2.98946048661991	0.656438726133763	0.786539227399442	0	7.31184858366903	0.105555555555556	0	NA	7.69633507853403	NA	7.45137527160952	9.10319963947724	8.42568161829375	15.0063601671815	28.8349587964013	35.6654392425039	36.6089435983031	33.5281901392201	29.3272370999347	30.9471249868601	18.0574391703231	6.81156405990017	14.3771295603756	15.9514326095336	16.1976349802915	8.74101922801204	16.5307121298638	4.13308664429741	5.1986909770921	11.9431772954107	22.6054622387486	19.4657715244795	15.1981796052283	16.2371134020619	13.0194228473254	19.3079865930866	18.343062415806	13.4303254562274	10.1484517149319	10.6832631861735	11.2223955340284	12.7727964811369	5.20827929657104	4.24734220122233	3.26662362814719	3.44004287872143	6.15561457053391	3.06732849688176	6.00456042563973	3.34966663989075	2.09143316798498	3.26150546021841	3.11628052794934	0.832066565325226	2.32815492658012	1.07719230021388	0.906386217394313	6.17058857045183	12.4146786510779	9.28291737531147	5.76341436092752	7.73000776397516	12.8185945722836	13.2926633488521	16.6031759619912	10.6782370404202	13.6519279440226	14.8087996456519	8.2532250834288	7.58224733436617	11.5392670157068	3.04032153507066	0.0350945603431468	0.108609079719065	0.172482420061032	2.30451300463407	1.27344197854394	1.56546129937078	8.35143535073355	0.406381192275399	3.75241312741313	22.2961012046112	0.699269150951908	21.2366632627909	0.169724399903015	6.0127558893118	0.410861689015052	0.131275501153096	9.43680542475042	1.64311744773352	2.84125447463809	7.41781247467517	11.7204624575579	1.99071287298994	2.75065860839919	0.792316926770708	0.0941741897772293	0.341452310493968	1.62986330178759	0.666537492733966	0	0.982052150355571	3.70421561852108	s:Cryptomonas_sp.
0	0.042166596389006	0	0	0	0	0	0	0	0	0	0	0.0776871427778703	0	0	0	0	0	0	0	0	0	0	0.161205537059751	0	0	0	0	0	0	0	0	0	0	0.102594166788803	0	0	0	0	0	0	0	0	0	NA	0.0392670157068063	NA	0.0582966770894059	0.0450653447498873	0.158311345646438	0.152644012356896	0.0415816133665986	0	0	0	0	0	0	0	0.033241918058672	0	0	0	0	0.00940763272601838	0.0280504908835905	0	0	0	0	0	0.0145598555662328	0	0	0.0420486081910689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158209073290353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565078169146732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Cyclidium_glaucoma
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0270846734604056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Cyclostephanos_tholiformis
0	0	0	0	0	0	0	0	0	0.359935459848579	0.228921739805223	0.1318391562294	0	0.237262304734855	0	1.92057783553447	0.541695656495378	0	0.0987094651409352	0	0.107212475633528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203737805116953	0.270077647323606	0.296196734368777	0.717323359122816	1.53142784065477	0.883333333333333	0	NA	14.2604712041885	NA	9.02008585510626	0.410595363276751	0.738786279683377	0	0.0680426400544341	0	0.0312956394742333	0	0	0.152423000105119	0.231352213801356	0.213186356073211	0.162054350536026	0	0	0.0525703726124289	0	0.137978613314936	0	0.0306156813519885	0.053425652861478	0	0.301635180187331	0.120709904737048	0.148510526775574	0.680502420692691	0.548820036920621	0.365822891262299	0.853639872804258	1.26264887615295	1.0097693128643	1.47183217729657	1.00119313171137	0.385188228647733	0.30126963632451	0	0.178366165920171	0.0975775317126978	0.460265180305717	0.0923768977427906	0	0	0	0.0440035202816225	0	0	0	0	0.290599445833615	0.340149507574259	0	0.16013198757764	0.668145702197916	1.10237063199015	0.791850361683003	1.07330440739895	0.635204208227879	1.0335154289089	1.32489913831748	0.84297821926547	0	0.0842733048100609	0	0	0	0	0	0	0	0	0	0.263373774880187	0	0	0	22.9400267462195	0.608822320995032	0.723789249600851	3.4155836001758	0.210983952432709	0.0968097800391742	0.0540263108133661	0.12893798083122	0	0	0	0.168864064428135	0.500796722057819	0	0	0	0.318320352184219	0.331720801658604	s:Cyclotella_meneghiniana
0.0968418787324474	0.364166059723234	0.143840542484332	0	0	0	0.185351903828841	0	0	0.206859459683091	0.426803243704652	0.10620376474035	0.116530714166805	0	0.066047471620227	1.20734987458068	0.834907066891959	0	0	0	0	0	0.29285290628707	0	0	0.733708588871153	0	0	0	0	0	0	0	0	0.0635106746787825	0.181035020912666	0.31304022800542	0	0.228815784538055	0.908502588610115	0	1.7903958053584	0.866666666666667	0	NA	4.83638743455497	NA	1.54751179182787	0.746081818637024	1.0905892700088	0.214428493548973	0.113404400090724	0.12493424513414	0.0973642116976146	0	0	1.21938400084095	0.809732748304747	0.597961730449251	0.469542092578742	0	0.178751489595747	0.162490242620235	0.2161677135166	0	0.518934081346424	0	0	0.124986608577652	0.317510715986665	1.46809343599113	1.06286945633499	1.07323018586857	1.83854712368408	0	2.60173108643529	2.99095549386585	2.75018471389869	2.36846557266114	1.68075945427193	1.63063016794207	2.50053798149344	0.706524387272816	1.18118038764913	0.301217597895719	0.257579596317879	0.522130291589686	0.920588103856639	0.711778471138846	0.761827131078158	0.576046083686695	0.753351776973824	0.279992222438266	0.498166470628935	0.0740698535695972	0.162195039535041	4.17276430803307	0.106418729696427	0	0.206377050871943	0.610049767217852	0.440868039207294	1.06416990180406	0.411890228772766	1.05566218809981	1.04597300393485	1.11637656064887	1.22513089005236	0.158822766757423	0	0	0.114988280040688	0	0.462697567766768	0.1591994541733	1.37352538181332	0	0.480212355212355	4.26579163248564	0	0	0.0363695142649317	5.96132085176422	0.0971127628581033	0.156111406776654	3.36535442958498	0.108688702768365	0.0652903167706058	0.640211783138388	0.825203077319809	0	0	0.258103241296519	0.172111450282523	0.177555201456863	0	0	0	0	0.369730476848652	s:Cyclotella_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0.0261267145656434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Cyphoderia_compressa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0.0131509731720147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118656804967765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Cyphoderia_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.0850785340314136	NA	0	0	0.0483729111697449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037351062637732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Cyrtolophosis_mucicola
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.0261780104712042	NA	0.0476972812549685	0.235341244804967	0.0835532102022867	0.0908595311648192	0.0680426400544341	0	0	0	0	0	0	0	0	0	0.0275002291685764	0.00955824956589616	0.110123174810343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0591166286631197	0	0	0	0.04389127504154	0	0	0.0738868364767645	0	0	0	0.0791045366451766	0	0	0	0	0	0.0228362639872117	0	0	0	0	0	0	0.857867030610255	0	0	0	0	0	0	0	0	0	0	0	0	0.0565785413023351	0.0597617002203713	0	0.640421925032963	0.191803593120644	0	0.307949971636187	0	0	0	0	0	0	0	0	0	0	0.0345542501727713	s:Desmodesmus_communis
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0.0100145210555305	0	0	0	0.0427406628090479	0.0208637596494888	0	0	0	0.0279218189070602	0.062396006655574	0.091415274661348	0	0	0.057349497395377	0	0.0501740412054313	0.0233754090696587	0	0.0320553917168868	0.0107131378780845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158209073290353	0	0	0	0	0	0	0.00496253287678031	0	0	0.00911327804611319	0.0209424083769633	0	0	0	0	0	0	0	0	0	0.0120656370656371	0.0604464401364362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414651002073255	s:Dinobryon_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25708135230986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00820950660865282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103784681381028	0.102558258788673	0	0	0	0.0824922360248447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Echinamoeba_exundans
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189265435846159	0	0	0.00873591333973967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337906332364669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210084033613445	0	0	0	0	0	0	0	s:Flamella_piscinae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0564942735350008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0388953714507974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Fragilaria_crotonensis
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0.0259983361064892	0.037397157816006	0	0	0.00796520797158014	0	0	0.0467508181393174	0	0	0	0	0	0	0	0	0.0126145824573207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.484281718365132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0518313752591569	s:Golenkinia_sp.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480192076830732	0	0	0	0	0	0	0	s:Goniochloris_tripus
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106851305722956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s:Goniomonas_sp.
